0.962199,0.037801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.935343,0.064657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.933757,0.066243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.931447,0.068553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.930969,0.069031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.930440,0.069560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.930278,0.069722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.930278,0.069722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.930227,0.069773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.930145,0.069855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.929891,0.070109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.929891,0.070109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.929738,0.070262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.929545,0.070455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.928965,0.071035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.928019,0.071981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.927867,0.072133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.924367,0.075633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.923238,0.076762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.922221,0.077779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.920624,0.079376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.919678,0.080322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.917013,0.082987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.913015,0.086985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.911906,0.088094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.911631,0.088369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910675,0.089325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910624,0.089376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910624,0.089376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910614,0.089386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910614,0.089386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910604,0.089396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910604,0.089396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910594,0.089406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910594,0.089406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910583,0.089417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910583,0.089417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910583,0.089417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910583,0.089417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910563,0.089437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910624,0.089376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910573,0.089427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910563,0.089437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910533,0.089467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.910482,0.089518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.908966,0.091034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.908803,0.091197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.906281,0.093719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.903310,0.096690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.898865,0.101135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.898865,0.101135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.894745,0.105255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.892680,0.107320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.888784,0.111216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.885946,0.114054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.881958,0.118042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.880788,0.119212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.883799,0.116201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.881185,0.118815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.882609,0.117391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.882609,0.117391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.883199,0.116801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.883474,0.116526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.884593,0.115407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.883942,0.116058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.882680,0.117320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.881388,0.118612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.881104,0.118896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.881104,0.118896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.880402,0.119598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.880402,0.119598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.878703,0.121297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.875641,0.124359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.876912,0.123088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.875570,0.124430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.877950,0.122050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.873474,0.126526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.875244,0.124756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.875244,0.124756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.876160,0.123840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.867564,0.132436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.865540,0.134460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.863251,0.136749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.862966,0.137034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.860229,0.139771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.858002,0.141998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.856496,0.143504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.856496,0.143504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.857218,0.142782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.851501,0.148499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.848155,0.151845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
